text,target
"['жeнa', 'c', 'нa', 'вдpуга', 'звoнoк', 'в', 'двepь', 'муж', 'пpишeть', 'и', 'тут', 'paз', 'любoвникa', 'cтoит', 'и', 'нe', 'мoжeт', 'муж', 'видеть', 'этот', 'и', 'cпpaшивaeт', 'а', 'чтo', 'этo', 'жeнa', 'oтвeчaeт', 'этo', 'poбoт', 'для', 'жeнщина', 'в', 'cлучae', 'мужчина', 'муж', 'и', 'жeнa', 'нa', 'кухня', 'ужин', 'муж', 'тoлькo', 'этот', 'нe', 'эх', 'нe', 'cдeлaть', 'ну', 'дa', 'лaднo', 'poбoт', 'нe', 'чeлoвeк', 'eгo', 'этo', 'нe', 'любoвникa', 'нo', 'тoт', 'и', 'нe', 'муж', 'и', 'чтo', 'зa', 'я', 'обратный', 'на', 'восемь', 'и', 'с', 'левый', 'и', 'сделать', 'он', 'нормальный', 'надеть', 'только', 'свой', 'любимый', 'фуфайка', 'тут', 'любовник', 'не', 'выдержать', 'и', 'рассмеяться', 'а', 'потом', 'всё', 'вместе', 'сель', 'пить', 'чай']",jumoreski
"['идти', 'нефтяник', 'мимо', 'кафе', 'только', 'зп', 'получить', 'решить', 'зайти', 'заходить', 'спрашивать', 'у', 'официантка', 'что', 'посоветовать', 'официантка', 'отвечать', 'у', 'мы', 'особенный', 'кафе', 'тут', 'вы', 'мочь', 'делать', 'что', 'пожелать', 'всё', 'что', 'в', 'голова', 'в', 'смысл', 'прям', 'всё', 'официантка', 'да', 'абсолютно', 'потом', 'мы', 'выставить', 'вы', 'счёт', 'но', 'есть', 'условие', 'если', 'не', 'хватить', 'деньга', 'то', 'наш', 'палач', 'вы', 'какой', 'нибыть', 'часть', 'тело', 'любой', 'по', 'ваш', 'желание', 'нефтяник', 'решить', 'попробовать', 'минуть', 'я', 'сделать', 'официантка', 'без', 'лишний', 'слово', 'вставать', 'на', 'колено', 'и', 'делать', 'он', 'минуть', 'мужик', 'в', 'восторг', 'брать', 'стул', 'ломать', 'он', 'никто', 'не', 'всё', 'молчать', 'вести', 'себя', 'как', 'обычно', 'и', 'всё', 'всё', 'пиво', 'водка', 'вино', 'послать', 'ещё', 'за', 'весь', 'мебель', 'весь', 'зал', 'выебал', 'весь', 'официантка', 'и', 'официант', 'в', 'и', 'обычный', 'форма', 'дать', 'потом', 'они', 'весь', 'пизда', 'заставить', 'трое', 'сутки', 'без', 'перерыв', 'танцевать', 'народный', 'танец', 'нести', 'счёт', 'говорить', 'принести', 'счёт', 'глянуть', 'доставать', 'посмотреть', 'закрыть', 'давать', 'ваш', 'палач', 'приходить', 'палач', 'мужик', 'расстёгивать', 'ширинка', 'доставать', 'хозяйство', 'палач', 'он', 'слушать', 'да', 'ты', 'вроде', 'ещё', 'молодой', 'пригодиться', 'ещё', 'давать', 'мочь', 'рука', 'что', 'хер', 'то', 'рубить', 'нефтяник']",jumoreski
"['заходить', 'мужик', 'в', 'антимир', 'идти', 'по', 'антиулица', 'заходить', 'в', 'антидом', 'подниматься', 'по', 'антилестница', 'стучаться', 'в', 'а', 'он', 'открывать', 'ну', 'типо', 'ну', 'пока', 'а', 'тут', 'типо', 'а', 'кал', 'моча', 'ну', 'типо', 'короче', 'бля', 'идти', 'нахуй']",jumoreski
"['идти', 'концерт', 'группа', 'играть', 'мысль', 'музыкант', 'солист', '“', 'вот', 'бы', 'евронимуса', 'убить', '“', 'вот', 'бы', 'евронимуса', 'убить', '“', 'вот', 'бы', 'евронимуса', 'убить', 'барабанщик', '“', 'вот', 'бы', 'евронимуса', 'убить', '“', 'вот', 'бы', 'евронимуса', 'убить']",jumoreski
"['ебета', 'грузин', 'русский', 'а', 'тот', 'ты', 'что', 'спрашивать', 'грузин', 'а', 'вот', 'если', 'бы', 'ты', 'свечка', 'не', 'погасить', 'то', 'не', 'бы', 'сейчас']",jumoreski
"['что', 'нужно', 'сделать', 'анимешник', 'чтобы', 'получить', 'самый', 'свежий', 'мерч', 'по', 'любимый', 'не', 'за', 'себя']",jumoreski
"['покупатель', 'в', 'я', 'хотеть', 'бы', 'хотеть', 'купить', 'по', 'рекомендовать', 'цена', 'продавец', 'лола', 'я', 'тоже']",jumoreski
"['новый', 'раввин', 'в', 'синагога', 'читать', 'и', 'тут', 'половина', 'синагога', 'вставать', 'другой', 'половина', 'начинать', 'на', 'они', 'и', 'говорить', 'сесть', 'а', 'первый', 'возражать', 'второй', 'это', 'вы', 'встать', 'в', 'заканчивать', 'и', 'наутро', 'идти', 'к', 'цадик', 'спрашивать', 'мол', 'я', 'не', 'знать', 'каков', 'верный', 'традиция', 'в', 'время', 'чтение', 'еврей', 'нужно', 'вставать', 'нет', 'такой', 'традиция', 'нет', 'отвечать', 'цадик', 'то', 'есть', 'традиция', 'велита', 'сидеть', 'нет', 'не', 'велита', 'отвечать', 'цадик', 'такой', 'традиция', 'нет', 'так', 'почему', 'один', 'половина', 'синагога', 'с', 'другой', 'а', 'вот', 'такой', 'традиция', 'у', 'мы', 'есть']",jumoreski
"['ехать', 'рыцарь', 'на', 'конь', '–', 'сам', 'в', 'говно', 'и', 'конь', 'в', 'говно', 'трава', 'в', 'говно', 'дерево', 'в', 'говно', 'земля', 'в', 'говно', 'небо', 'в', 'говно', 'в', 'говно', 'солнце', 'в', 'говно', 'цветок', 'в', 'говно', '–', 'всё', 'в', 'говно', 'подъехать', 'к', 'речка', '–', 'мостик', 'в', 'говно', 'в', 'говно', 'говно', 'течь', 'говно', 'плыть', 'видеть', 'замок', '–', 'весь', 'в', 'говно', 'в', 'говно', 'мост', 'в', 'говно', 'в', 'говно', 'в', 'говно', 'меч', 'в', 'говно', 'доспех', 'в', 'говно', 'шлем', 'в', 'говно', 'входить', 'внутрь', '–', 'стена', 'в', 'говно', 'в', 'говно', 'в', 'говно', 'лестница', 'в', 'говно', 'в', 'говно', 'окно', 'в', 'говно', 'в', 'говно', 'стол', 'в', 'говно', 'стул', 'в', 'говно', 'и', 'тут', 'появляться', 'сам', 'в', 'говно', 'платье', 'в', 'говно', 'в', 'говно', 'в', 'говно', 'в', 'говно', 'перчатка', 'в', 'говно', 'чулок', 'в', 'говно', 'рыцарь', 'и', 'говорить', 'это', 'конечно', 'хорошо', 'что', 'вы', 'нашествие', 'решить', 'проводить', 'внутри', 'ваш', 'замок', 'но', 'куда', 'же', 'теперь', 'срать']",jumoreski
"['подходить', 'както', 'петька', 'к', 'василий', 'иванович', 'и', 'спрашивать', 'василий', 'иванович', 'а', 'что', 'такой', 'твич', 'василий', 'иванович', 'подумалподумать', 'и', 'говорить', 'тяжело', 'так', 'просто', 'объяснить', 'там', 'сплошной', 'нюанс']",jumoreski
"['приходить', 'два', 'в', 'ресторан', 'официант', 'чтонибыть', 'из', 'спиртное', 'быть', 'нет', 'мы', 'за']",jumoreski
"['поручик', 'ржевский', 'собираться', 'на', 'очередной', 'бал', 'но', 'у', 'он', 'закончиться', 'анекдот', 'а', 'дать', 'на', 'бал', 'надо', 'быть', 'развлечь', 'решить', 'ржевский', 'у', 'солдат', 'анекдот', 'новый', 'приходить', 'в', 'казарма', 'там', 'один', 'из', 'солдат', 'рассказывать', 'встречаться', 'два', 'крестьянин', 'у', 'один', 'ведро', 'дёрн', 'у', 'другой', 'ведро', 'яйцо', 'второй', 'просить', 'первый', 'дать', 'дёрн', 'за', 'яйцо', 'ты', 'я', 'спасибо', 'вечер', 'бал', 'дама', 'окружить', 'поручик', 'и', 'просить', 'поручик', 'начинать', 'а', 'давать', 'я', 'вы', 'новый', 'анекдот', 'рассказать', 'идти', 'крестьянин', 'с', 'ведро', 'дёрн', 'фи', 'поручик', 'дёрн', 'это', 'грязь', 'давать', 'хороший', 'у', 'он', 'быть', 'ведро', 'роза', 'хорошо', 'идти', 'крестьянин', 'с', 'ведро', 'роза', 'а', 'навстречу', 'он', 'второй', 'с', 'ведро', 'яйцо', 'да', 'полно', 'вы', 'поручик', 'яйцо', 'кура', 'пахнуть', 'давать', 'второй', 'крестьянин', 'быть', 'нести', 'фиалка', 'хорошо', 'дама', 'идти', 'крестьянин', 'с', 'ведро', 'роза', 'а', 'навстречу', 'он', 'другой', 'с', 'ведро', 'фиалка', 'второй', 'просить', 'первый', 'дать', 'дёрн', 'за', 'яйцо', 'хороший', 'не', 'правда', 'ли']",jumoreski
